CircuitId,PointOrder,X,Y,Longitude,Latitude
shanghai,51,-87.767,25.623,121.215119,31.342223
shanghai,52,-85.213,25.149,121.215302,31.342194
shanghai,53,-82.561,23.384,121.215492,31.342086
shanghai,54,-80.342,21.537,121.215651,31.341973
shanghai,55,-78.109,19.152,121.215811,31.341827
shanghai,56,-74.969,15.916,121.216036,31.341629
shanghai,57,-72.247,11.913,121.216231,31.341384
shanghai,58,-67.446,3.513,121.216575,31.34087
shanghai,59,-61.012,-7.811,121.217036,31.340177
shanghai,60,-58.946,-10.965,121.217184,31.339984
shanghai,61,-56.881,-13.432,121.217332,31.339833
shanghai,62,-54.564,-15.671,121.217498,31.339696
shanghai,63,-51.842,-17.142,121.217693,31.339606
shanghai,64,-48.939,-18.22,121.217901,31.33954
shanghai,65,-45.967,-18.825,121.218114,31.339503
shanghai,66,-42.505,-18.825,121.218362,31.339503
shanghai,67,-39.449,-18.22,121.218581,31.33954
shanghai,68,-36.476,-17.142,121.218794,31.339606
shanghai,69,-33.503,-15.279,121.219007,31.33972
shanghai,70,-30.684,-12.975,121.219209,31.339861
shanghai,71,-28.465,-10.36,121.219368,31.340021
shanghai,72,-26.064,-5.196,121.21954,31.340337
shanghai,73,-22.352,2.664,121.219806,31.340818
shanghai,74,-20.775,5.049,121.219919,31.340964
shanghai,75,-19.128,6.667,121.220037,31.341063
shanghai,76,-17.062,7.893,121.220185,31.341138
shanghai,77,-14.006,9.216,121.220404,31.341219
shanghai,78,-11.117,9.445,121.220611,31.341233
shanghai,79,-8.632,9.216,121.220789,31.341219
shanghai,80,-6.399,8.367,121.220949,31.341167
shanghai,81,-4.417,7.059,121.221091,31.341087
shanghai,82,-3.022,5.899,121.221191,31.341016
shanghai,83,-1.779,4.51,121.22128,31.340931
shanghai,84,4.334,-7.353,121.221718,31.340205
shanghai,85,5.827,-8.971,121.221825,31.340106
shanghai,86,7.641,-9.51,121.221955,31.340073
shanghai,87,9.372,-9.2,121.222079,31.340092
shanghai,88,10.949,-8.579,121.222192,31.34013
shanghai,89,17.062,-0.49,121.22263,31.340625
shanghai,90,17.886,1.128,121.222689,31.340724
shanghai,91,17.886,2.582,121.222689,31.340813
shanghai,92,17.383,4.053,121.222653,31.340903
shanghai,93,2.435,29.463,121.221582,31.342458
shanghai,94,-6.902,44.562,121.220913,31.343382
shanghai,95,-17.146,61.507,121.220179,31.344419
shanghai,96,-18.542,61.965,121.220079,31.344447
shanghai,97,-19.951,61.589,121.219978,31.344424
shanghai,98,-21.277,60.429,121.219883,31.344353
shanghai,99,-22.84,58.664,121.219771,31.344245
shanghai,100,-24.334,56.818,121.219664,31.344132
shanghai,101,-25.729,55.886,121.219564,31.344075
shanghai,102,-27.474,55.347,121.219439,31.344042
shanghai,103,-29.288,55.657,121.219309,31.344061
shanghai,104,-31.103,57.275,121.219179,31.34416
shanghai,105,-33.252,59.661,121.219025,31.344306
shanghai,106,-34.327,61.589,121.218948,31.344424
shanghai,107,-34.983,63.354,121.218901,31.344532
shanghai,108,-35.318,65.985,121.218877,31.344693
shanghai,109,-35.15,68.371,121.218889,31.344839
shanghai,110,-34.731,70.675,121.218919,31.34498
shanghai,111,-33.992,72.832,121.218972,31.345112
shanghai,112,-32.01,75.446,121.219114,31.345272
shanghai,113,-30.112,76.917,121.21925,31.345362
shanghai,114,-27.474,78.077,121.219439,31.345433
shanghai,115,-24.655,78.682,121.219641,31.34547
shanghai,116,-22.421,78.911,121.219801,31.345484
shanghai,117,-19.7,78.763,121.219996,31.345475
shanghai,118,-16.155,77.914,121.22025,31.345423
shanghai,119,-13.838,76.917,121.220416,31.345362
shanghai,120,-11.438,75.61,121.220588,31.345282
shanghai,121,-8.144,72.521,121.220824,31.345093
shanghai,122,-5.241,68.436,121.221032,31.344843
shanghai,123,26.148,20.377,121.223281,31.341902
shanghai,124,45.729,-9.2,121.224684,31.340092
shanghai,125,55.89,-24.61,121.225412,31.339149
shanghai,126,64.808,-38.548,121.226051,31.338296
shanghai,127,76.615,-56.18,121.226897,31.337217
shanghai,128,89.26,-74.678,121.227803,31.336085
shanghai,129,90.0,-76.296,121.227856,31.335986
shanghai,130,89.916,-77.832,121.22785,31.335892
shanghai,131,88.842,-78.911,121.227773,31.335826
shanghai,132,87.111,-78.763,121.227649,31.335835
shanghai,133,83.552,-77.064,121.227394,31.335939
shanghai,134,81.486,-75.593,121.227246,31.336029
shanghai,135,79.184,-73.91,121.227081,31.336132
shanghai,136,54.983,-40.852,121.225347,31.338155
shanghai,137,53.908,-40.248,121.22527,31.338192
shanghai,138,51.926,-40.084,121.225128,31.338202
shanghai,139,21.598,-47.258,121.222955,31.337763
shanghai,140,-42.254,-62.423,121.21838,31.336835
shanghai,141,-42.254,-62.423,121.21838,31.336835
silverstone,0,10.23,88.296,-1.015349,52.07879
silverstone,1,29.807,90.0,-1.01262,52.078936
silverstone,2,33.286,89.79,-1.012135,52.078918
silverstone,3,35.962,88.903,-1.011762,52.078842
silverstone,4,37.705,87.748,-1.011519,52.078743
silverstone,5,39.786,85.332,-1.011229,52.078536
silverstone,6,41.099,82.577,-1.011046,52.0783
silverstone,7,42.16,79.111,-1.010898,52.078003
silverstone,8,43.652,73.229,-1.01069,52.077499
silverstone,9,45.18,67.452,-1.010477,52.077004
silverstone,10,46.07,61.068,-1.010353,52.076457
silverstone,11,46.45,57.053,-1.0103,52.076113
silverstone,12,46.96,47.32,-1.010229,52.075279
silverstone,13,47.175,39.01,-1.010199,52.074567
silverstone,14,47.512,35.765,-1.010152,52.074289
silverstone,15,48.746,32.731,-1.00998,52.074029
silverstone,16,51.077,28.494,-1.009655,52.073666
silverstone,17,52.06,26.079,-1.009518,52.073459
silverstone,18,52.017,24.258,-1.009524,52.073303
silverstone,19,51.587,22.122,-1.009584,52.07312
silverstone,20,48.28,13.369,-1.010045,52.07237
silverstone,21,48.064,9.844,-1.010075,52.072068
silverstone,22,48.574,7.323,-1.010004,52.071852
silverstone,23,49.764,5.176,-1.009838,52.071668
silverstone,24,53.036,0.613,-1.009382,52.071277
silverstone,25,53.796,-1.488,-1.009276,52.071097
silverstone,26,53.882,-3.962,-1.009264,52.070885
silverstone,27,53.33,-6.215,-1.009341,52.070692
silverstone,28,51.336,-8.689,-1.009619,52.07048
silverstone,29,48.789,-10.51,-1.009974,52.070324
silverstone,30,45.302,-12.54,-1.01046,52.07015
silverstone,31,42.591,-14.139,-1.010838,52.070013
silverstone,32,40.675,-16.007,-1.011105,52.069853
silverstone,33,38.473,-19.695,-1.011412,52.069537
silverstone,34,34.14,-27.829,-1.012016,52.06884
silverstone,35,10.316,-71.677,-1.015337,52.065083
silverstone,36,2.504,-83.838,-1.016426,52.064041
silverstone,37,0.294,-86.814,-1.016734,52.063786
silverstone,38,-1.485,-88.401,-1.016982,52.06365
silverstone,39,-3.565,-89.451,-1.017272,52.06356
silverstone,40,-5.732,-90.0,-1.017574,52.063513
silverstone,41,-7.726,-89.837,-1.017852,52.063527
silverstone,42,-9.936,-89.335,-1.01816,52.06357
silverstone,43,-11.801,-88.518,-1.01842,52.06364
silverstone,44,-13.458,-87.199,-1.018651,52.063753
silverstone,45,-14.864,-85.098,-1.018847,52.063933
silverstone,46,-15.287,-84.281,-1.018906,52.064003
silverstone,47,-17.411,-79.66,-1.019202,52.064399
silverstone,48,-19.785,-75.528,-1.019533,52.064753
silverstone,49,-22.332,-72.12,-1.019888,52.065045
silverstone,50,-24.075,-70.031,-1.020131,52.065224
silverstone,51,-26.026,-67.884,-1.020403,52.065408
silverstone,52,-29.47,-64.359,-1.020883,52.06571
silverstone,53,-37.153,-55.174,-1.021954,52.066497
silverstone,54,-37.921,-54.684,-1.022061,52.066539
silverstone,55,-38.982,-54.567,-1.022209,52.066549
silverstone,56,-40.037,-55.069,-1.022356,52.066506
silverstone,57,-43.265,-57.987,-1.022806,52.066256
silverstone,58,-44.37,-58.372,-1.02296,52.066223
silverstone,59,-45.475,-58.255,-1.023114,52.066233
silverstone,60,-46.407,-57.87,-1.023244,52.066266
silverstone,61,-47.727,-56.61,-1.023428,52.066374
silverstone,62,-49.126,-55.174,-1.023623,52.066497
silverstone,63,-50.869,-52.863,-1.023866,52.066695
silverstone,64,-52.139,-50.389,-1.024043,52.066907
silverstone,65,-53.036,-47.856,-1.024168,52.067124
silverstone,66,-53.796,-44.997,-1.024274,52.067369
silverstone,67,-53.882,-43.842,-1.024286,52.067468
silverstone,68,-53.667,-42.686,-1.024256,52.067567
silverstone,69,-53.036,-41.589,-1.024168,52.067661
silverstone,70,-51.508,-39.162,-1.023955,52.067869
silverstone,71,-28.064,-8.584,-1.020687,52.070489
silverstone,72,-22.798,-1.815,-1.019953,52.071069
silverstone,73,-21.701,-0.543,-1.0198,52.071178
silverstone,74,-19.785,0.718,-1.019533,52.071286
silverstone,75,-17.497,1.266,-1.019214,52.071333
silverstone,76,-15.624,1.325,-1.018953,52.071338
silverstone,77,-13.035,1.103,-1.018592,52.071319
silverstone,78,-5.818,0.006,-1.017586,52.071225
silverstone,79,-3.436,-0.274,-1.017254,52.071201
silverstone,80,-0.976,-0.379,-1.016911,52.071192
silverstone,81,1.829,0.006,-1.01652,52.071225
silverstone,82,4.376,0.659,-1.016165,52.071281
silverstone,83,6.664,1.932,-1.015846,52.07139
silverstone,84,21.615,13.812,-1.013762,52.072408
silverstone,85,22.59,14.466,-1.013626,52.072464
silverstone,86,23.781,15.073,-1.01346,52.072516
silverstone,87,25.008,15.19,-1.013289,52.072526
silverstone,88,25.94,14.851,-1.013159,52.072497
silverstone,89,26.794,14.081,-1.01304,52.072431
silverstone,90,27.303,13.206,-1.012969,52.072356
silverstone,91,29.85,4.289,-1.012614,52.071592
silverstone,92,30.618,3.029,-1.012507,52.071484
silverstone,93,31.672,2.258,-1.01236,52.071418
silverstone,94,32.906,2.2,-1.012188,52.071413
silverstone,95,34.269,2.807,-1.011998,52.071465
silverstone,96,35.116,3.904,-1.01188,52.071559
silverstone,97,35.668,5.059,-1.011803,52.071658
silverstone,98,36.73,7.977,-1.011655,52.071908
silverstone,99,37.576,10.451,-1.011537,52.07212
silverstone,100,38.215,12.879,-1.011448,52.072328
silverstone,101,38.552,15.236,-1.011401,52.07253
silverstone,102,38.767,17.722,-1.011371,52.072743
silverstone,103,38.595,20.301,-1.011395,52.072964
silverstone,104,38.086,21.457,-1.011466,52.073063
silverstone,105,36.773,22.939,-1.011649,52.07319
silverstone,106,-11.679,67.172,-1.018403,52.07698
silverstone,107,-12.992,68.0,-1.018586,52.077051
silverstone,108,-14.821,68.934,-1.018841,52.077131
silverstone,109,-17.066,69.261,-1.019154,52.077159
silverstone,110,-19.405,68.992,-1.01948,52.077136
silverstone,111,-21.78,67.837,-1.019811,52.077037
silverstone,112,-22.633,66.787,-1.01993,52.076947
silverstone,113,-23.229,65.246,-1.020013,52.076815
silverstone,114,-24.204,57.216,-1.020149,52.076127
silverstone,115,-24.757,55.571,-1.020226,52.075986
silverstone,116,-25.94,54.24,-1.020391,52.075872
silverstone,117,-27.727,53.365,-1.02064,52.075797
silverstone,118,-29.678,53.085,-1.020912,52.075773
silverstone,119,-31.844,53.645,-1.021214,52.075821
silverstone,120,-33.372,54.684,-1.021427,52.07591
silverstone,121,-34.305,55.898,-1.021557,52.076014
silverstone,122,-35.03,57.322,-1.021658,52.076136
silverstone,123,-35.159,58.862,-1.021676,52.076268
silverstone,124,-34.857,60.519,-1.021634,52.07641
silverstone,125,-33.674,63.215,-1.021469,52.076641
silverstone,126,-27.433,75.586,-1.020599,52.077701
silverstone,127,-25.431,77.956,-1.02032,52.077904
silverstone,128,-23.48,79.94,-1.020048,52.078074
silverstone,129,-20.675,82.356,-1.019657,52.078281
silverstone,130,-18.386,83.954,-1.019338,52.078418
silverstone,131,-15.495,85.168,-1.018935,52.078522
silverstone,132,-12.992,85.985,-1.018586,52.078592
silverstone,133,-7.683,86.65,-1.017846,52.078649
silverstone,134,10.23,88.296,-1.015349,52.07879
silverstone,135,10.23,88.296,-1.015349,52.07879
sochi,0,73.577,24.337,39.968066,43.409699
sochi,1,62.993,7.978,39.966723,43.408191
sochi,2,60.613,5.527,39.966421,43.407965
sochi,3,57.351,3.021,39.966007,43.407734
sochi,4,53.757,1.079,39.965551,43.407555
sochi,5,48.627,-0.515,39.9649,43.407408
sochi,6,35.049,-4.138,39.963177,43.407074
sochi,7,14.898,-9.562,39.96062,43.406574
sochi,8,-6.647,-15.29,39.957886,43.406046
sochi,9,-8.05,-15.138,39.957708,43.40606
sochi,10,-8.562,-14.726,39.957643,43.406098
sochi,11,-8.885,-13.391,39.957602,43.406221
sochi,12,-9.445,-11.504,39.957531,43.406395
sochi,13,-10.335,-10.126,39.957418,43.406522
sochi,14,-20.084,-0.613,39.956181,43.407399
sochi,15,-23.583,1.947,39.955737,43.407635
sochi,16,-27.917,3.683,39.955187,43.407795
sochi,17,-33.142,4.138,39.954524,43.407837
sochi,18,-38.225,3.119,39.953879,43.407743
sochi,19,-42.52,0.873,39.953334,43.407536
sochi,20,-45.877,-2.251,39.952908,43.407248
sochi,21,-47.926,-5.321,39.952648,43.406965
sochi,22,-49.565,-9.052,39.95244,43.406621
sochi,23,-50.172,-13.088,39.952363,43.406249
sochi,24,-49.888,-17.589,39.952399,43.405834
sochi,25,-48.722,-21.419,39.952547,43.405481
sochi,26,-42.661,-34.002,39.953316,43.404321
sochi,27,-42.52,-35.434,39.953334,43.404189
sochi,28,-43.079,-36.562,39.953263,43.404085
sochi,29,-44.474,-37.581,39.953086,43.403991
sochi,30,-76.705,-56.76,39.948996,43.402223
sochi,31,-77.691,-57.161,39.948871,43.402186
sochi,32,-79.227,-57.216,39.948676,43.402181
sochi,33,-80.346,-56.554,39.948534,43.402242
sochi,34,-81.095,-55.578,39.948439,43.402332
sochi,35,-89.07,-37.733,39.947427,43.403977
sochi,36,-89.819,-34.718,39.947332,43.404255
sochi,37,-90.0,-32.266,39.947309,43.404481
sochi,38,-89.771,-29.554,39.947338,43.404731
sochi,39,-87.715,-19.173,39.947599,43.405688
sochi,40,-87.344,-18.305,39.947646,43.405768
sochi,41,-86.548,-17.893,39.947747,43.405806
sochi,42,-85.524,-17.589,39.947877,43.405834
sochi,43,-59.266,-13.652,39.951209,43.406197
sochi,44,-58.612,-13.391,39.951292,43.406221
sochi,45,-58.005,-12.882,39.951369,43.406268
sochi,46,-57.54,-12.22,39.951428,43.406329
sochi,47,-55.909,-5.722,39.951635,43.406928
sochi,48,-55.767,-4.757,39.951653,43.407017
sochi,49,-55.672,-3.531,39.951665,43.40713
sochi,50,-55.814,-2.457,39.951647,43.407229
sochi,51,-63.97,20.507,39.950612,43.409346
sochi,52,-63.97,21.429,39.950612,43.409431
sochi,53,-63.647,22.243,39.950653,43.409506
sochi,54,-63.041,23.057,39.95073,43.409581
sochi,55,-62.158,23.675,39.950842,43.409638
sochi,56,-53.946,26.994,39.951884,43.409944
sochi,57,-50.172,27.873,39.952363,43.410025
sochi,58,-46.625,28.535,39.952813,43.410086
sochi,59,-41.771,28.893,39.953429,43.410119
sochi,60,-37.484,28.838,39.953973,43.410114
sochi,61,-32.582,28.328,39.954595,43.410067
sochi,62,-27.964,27.461,39.955181,43.409987
sochi,63,-19.847,26.126,39.956211,43.409864
sochi,64,-15.513,25.009,39.956761,43.409761
sochi,65,-11.076,23.415,39.957324,43.409614
sochi,66,-6.277,21.473,39.957933,43.409435
sochi,67,10.233,13.955,39.960028,43.408742
sochi,68,14.764,12.372,39.960603,43.408596
sochi,69,18.862,11.504,39.961123,43.408516
sochi,70,23.433,11.092,39.961703,43.408478
sochi,71,28.145,11.298,39.962301,43.408497
sochi,72,32.535,12.122,39.962858,43.408573
sochi,73,39.249,14.064,39.96371,43.408752
sochi,74,40.51,13.76,39.96387,43.408724
sochi,75,41.022,12.936,39.963935,43.408648
sochi,76,43.119,5.776,39.964201,43.407988
sochi,77,44.104,4.757,39.964326,43.407894
sochi,78,45.782,4.138,39.964539,43.407837
sochi,79,47.595,4.247,39.964769,43.407847
sochi,80,50.211,4.854,39.965101,43.407903
sochi,81,53.15,6.34,39.965474,43.40804
sochi,82,55.759,8.694,39.965805,43.408257
sochi,83,57.91,11.71,39.966078,43.408535
sochi,84,62.662,18.566,39.966681,43.409167
sochi,85,62.899,19.379,39.966711,43.409242
sochi,86,62.804,20.041,39.966699,43.409303
sochi,87,61.922,20.757,39.966587,43.409369
sochi,88,57.579,23.979,39.966036,43.409666
sochi,89,56.783,25.107,39.965935,43.40977
sochi,90,56.508,26.69,39.9659,43.409916
sochi,91,57.02,28.122,39.965965,43.410048
sochi,92,63.923,38.807,39.966841,43.411033
sochi,93,70.078,48.885,39.967622,43.411962
sochi,94,75.027,56.5,39.96825,43.412664
sochi,95,76.146,57.216,39.968392,43.41273
sochi,96,77.541,56.814,39.968569,43.412693
sochi,97,88.597,51.9,39.969972,43.41224
sochi,98,89.622,51.282,39.970102,43.412183
sochi,99,90.0,50.371,39.97015,43.412099
sochi,100,89.716,49.34,39.970114,43.412004
sochi,101,73.577,24.337,39.968066,43.409699
sochi,102,73.577,24.337,39.968066,43.409699
spa-francorchamps,0,-22.023,70.912,5.96502,50.444251
spa-francorchamps,1,-31.924,88.213,5.963419,50.446033
spa-francorchamps,2,-32.029,88.99,5.963402,50.446113
spa-francorchamps,3,-31.59,89.68,5.963473,50.446184
spa-francorchamps,4,-30.675,90.0,5.963621,50.446217
spa-francorchamps,5,-29.654,89.718,5.963786,50.446188
spa-francorchamps,6,-26.395,88.078,5.964313,50.446019
spa-francorchamps,7,-18.485,84.281,5.965592,50.445628
spa-francorchamps,8,-14.682,81.941,5.966207,50.445387
spa-francorchamps,9,-10.724,79.009,5.966847,50.445085
spa-francorchamps,10,-7.174,76.038,5.967421,50.444779
spa-francorchamps,11,-4.36,72.97,5.967876,50.444463
spa-francorchamps,12,10.761,54.94,5.970321,50.442606
spa-francorchamps,13,11.825,53.93,5.970493,50.442502
spa-francorchamps,14,13.649,52.794,5.970788,50.442385
spa-francorchamps,15,16.908,50.687,5.971315,50.442168
spa-francorchamps,16,18.337,49.27,5.971546,50.442022
spa-francorchamps,17,19.543,47.347,5.971741,50.441824
spa-francorchamps,18,20.316,45.6,5.971866,50.441644
spa-francorchamps,19,20.829,43.638,5.971949,50.441442
spa-francorchamps,20,21.268,40.017,5.97202,50.441069
spa-francorchamps,21,21.522,38.735,5.972061,50.440937
spa-francorchamps,22,21.961,37.551,5.972132,50.440815
spa-francorchamps,23,22.802,35.997,5.972268,50.440655
spa-francorchamps,24,30.273,24.045,5.973476,50.439424
spa-francorchamps,25,35.028,16.452,5.974245,50.438642
spa-francorchamps,26,36.346,13.617,5.974458,50.43835
spa-francorchamps,27,37.187,11.51,5.974594,50.438133
spa-francorchamps,28,38.176,8.122,5.974754,50.437784
spa-francorchamps,29,44.144,-12.705,5.975719,50.435639
spa-francorchamps,30,53.297,-44.328,5.977199,50.432382
spa-francorchamps,31,55.418,-51.93,5.977542,50.431599
spa-francorchamps,32,55.53,-53.163,5.97756,50.431472
spa-francorchamps,33,55.307,-54.532,5.977524,50.431331
spa-francorchamps,34,54.577,-55.629,5.977406,50.431218
spa-francorchamps,35,53.513,-56.552,5.977234,50.431123
spa-francorchamps,36,52.159,-57.28,5.977015,50.431048
spa-francorchamps,37,51.355,-58.057,5.976885,50.430968
spa-francorchamps,38,50.805,-58.969,5.976796,50.430874
spa-francorchamps,39,50.366,-60.348,5.976725,50.430732
spa-francorchamps,40,50.44,-61.717,5.976737,50.430591
spa-francorchamps,41,52.27,-69.912,5.977033,50.429747
spa-francorchamps,42,52.233,-71.329,5.977027,50.429601
spa-francorchamps,43,51.943,-72.611,5.97698,50.429469
spa-francorchamps,44,50.953,-74.028,5.97682,50.429323
spa-francorchamps,45,49.778,-74.989,5.97663,50.429224
spa-francorchamps,46,28.918,-89.408,5.973257,50.427739
spa-francorchamps,47,27.601,-89.961,5.973044,50.427682
spa-francorchamps,48,26.284,-90.0,5.972831,50.427678
spa-francorchamps,49,24.892,-89.592,5.972606,50.42772
spa-francorchamps,50,23.754,-88.767,5.972422,50.427805
spa-francorchamps,51,22.95,-87.582,5.972292,50.427927
spa-francorchamps,52,22.622,-86.388,5.972239,50.42805
spa-francorchamps,53,22.548,-85.107,5.972227,50.428182
spa-francorchamps,54,22.95,-83.912,5.972292,50.428305
spa-francorchamps,55,23.68,-82.679,5.97241,50.428432
spa-francorchamps,56,24.744,-81.815,5.972582,50.428521
spa-francorchamps,57,33.859,-76.184,5.974056,50.429101
spa-francorchamps,58,34.849,-75.174,5.974216,50.429205
spa-francorchamps,59,35.393,-74.164,5.974304,50.429309
spa-francorchamps,60,35.616,-72.98,5.97434,50.429431
spa-francorchamps,61,35.505,-71.514,5.974322,50.429582
spa-francorchamps,62,31.732,-60.435,5.973712,50.430723
spa-francorchamps,63,30.563,-55.911,5.973523,50.431189
spa-francorchamps,64,27.892,-41.949,5.973091,50.432627
spa-francorchamps,65,26.574,-33.939,5.972878,50.433452
spa-francorchamps,66,26.284,-32.57,5.972831,50.433593
spa-francorchamps,67,25.622,-31.104,5.972724,50.433744
spa-francorchamps,68,24.744,-29.909,5.972582,50.433867
spa-francorchamps,69,23.426,-28.628,5.972369,50.433999
spa-francorchamps,70,21.961,-27.667,5.972132,50.434098
spa-francorchamps,71,20.353,-27.026,5.971872,50.434164
spa-francorchamps,72,18.664,-26.754,5.971599,50.434192
spa-francorchamps,73,13.21,-26.385,5.970717,50.43423
spa-francorchamps,74,11.126,-26.618,5.97038,50.434206
spa-francorchamps,75,9.221,-27.162,5.970072,50.43415
spa-francorchamps,76,7.285,-27.987,5.969759,50.434065
spa-francorchamps,77,5.708,-29.045,5.969504,50.433956
spa-francorchamps,78,3.878,-30.735,5.969208,50.433782
spa-francorchamps,79,2.709,-32.424,5.969019,50.433608
spa-francorchamps,80,1.429,-34.851,5.968812,50.433358
spa-francorchamps,81,-3.735,-47.765,5.967977,50.432028
spa-francorchamps,82,-8.349,-59.251,5.967231,50.430845
spa-francorchamps,83,-9.338,-61.037,5.967071,50.430661
spa-francorchamps,84,-10.507,-62.27,5.966882,50.430534
spa-francorchamps,85,-12.115,-63.183,5.966622,50.43044
spa-francorchamps,86,-13.729,-63.639,5.966361,50.430393
spa-francorchamps,87,-15.226,-63.688,5.966119,50.430388
spa-francorchamps,88,-16.729,-63.367,5.965876,50.430421
spa-francorchamps,89,-18.009,-62.775,5.965669,50.430482
spa-francorchamps,90,-20.136,-61.397,5.965325,50.430624
spa-francorchamps,91,-21.528,-60.804,5.9651,50.430685
spa-francorchamps,92,-23.21,-60.532,5.964828,50.430713
spa-francorchamps,93,-24.892,-60.717,5.964556,50.430694
spa-francorchamps,94,-26.432,-61.212,5.964307,50.430643
spa-francorchamps,95,-27.749,-62.134,5.964094,50.430548
spa-francorchamps,96,-28.59,-63.183,5.963958,50.43044
spa-francorchamps,97,-29.617,-64.601,5.963792,50.430294
spa-francorchamps,98,-38.071,-77.873,5.962425,50.428927
spa-francorchamps,99,-38.912,-78.65,5.962289,50.428847
spa-francorchamps,100,-39.939,-79.203,5.962123,50.42879
spa-francorchamps,101,-41.182,-79.475,5.961922,50.428762
spa-francorchamps,102,-42.573,-79.388,5.961697,50.428771
spa-francorchamps,103,-43.779,-78.834,5.961502,50.428828
spa-francorchamps,104,-49.494,-74.669,5.960578,50.429257
spa-francorchamps,105,-52.858,-72.203,5.960034,50.429511
spa-francorchamps,106,-53.699,-71.106,5.959898,50.429624
spa-francorchamps,107,-54.577,-69.776,5.959756,50.429761
spa-francorchamps,108,-55.09,-68.494,5.959673,50.429893
spa-francorchamps,109,-55.455,-66.979,5.959614,50.430049
spa-francorchamps,110,-55.53,-65.426,5.959602,50.430209
spa-francorchamps,111,-55.276,-63.552,5.959643,50.430402
spa-francorchamps,112,-54.688,-61.95,5.959738,50.430567
spa-francorchamps,113,-53.922,-59.892,5.959862,50.430779
spa-francorchamps,114,-52.784,-56.775,5.960046,50.4311
spa-francorchamps,115,-50.811,-53.25,5.960365,50.431463
spa-francorchamps,116,-48.646,-50.182,5.960715,50.431779
spa-francorchamps,117,-45.356,-46.483,5.961247,50.43216
spa-francorchamps,118,-39.865,-41.124,5.962135,50.432712
spa-francorchamps,119,-36.642,-38.609,5.962656,50.432971
spa-francorchamps,120,-33.897,-37.007,5.9631,50.433136
spa-francorchamps,121,-19.765,-29.638,5.965385,50.433895
spa-francorchamps,122,-17.718,-28.356,5.965716,50.434027
spa-francorchamps,123,-15.776,-26.841,5.96603,50.434183
spa-francorchamps,124,-13.983,-25.152,5.96632,50.434357
spa-francorchamps,125,-12.449,-23.317,5.966568,50.434546
spa-francorchamps,126,-11.021,-21.394,5.966799,50.434744
spa-francorchamps,127,-9.116,-17.88,5.967107,50.435106
spa-francorchamps,128,-7.576,-14.491,5.967356,50.435455
spa-francorchamps,129,-4.063,-6.665,5.967924,50.436261
spa-francorchamps,130,-3.445,-4.966,5.968024,50.436436
spa-francorchamps,131,-3.074,-3.141,5.968084,50.436624
spa-francorchamps,132,-3.006,-0.85,5.968095,50.43686
spa-francorchamps,133,-3.37,1.209,5.968036,50.437072
spa-francorchamps,134,-5.455,6.568,5.967699,50.437624
spa-francorchamps,135,-7.724,12.472,5.967332,50.438232
spa-francorchamps,136,-10.47,19.841,5.966888,50.438991
spa-francorchamps,137,-11.169,22.579,5.966775,50.439273
spa-francorchamps,138,-11.825,25.831,5.966669,50.439608
spa-francorchamps,139,-12.227,28.851,5.966604,50.439919
spa-francorchamps,140,-12.486,31.414,5.966562,50.440183
spa-francorchamps,141,-13.29,43.269,5.966432,50.441404
spa-francorchamps,142,-13.142,44.046,5.966456,50.441484
spa-francorchamps,143,-12.666,44.599,5.966533,50.441541
spa-francorchamps,144,-11.936,44.784,5.966651,50.44156
spa-francorchamps,145,-10.693,44.599,5.966852,50.441541
spa-francorchamps,146,-9.406,44.599,5.96706,50.441541
spa-francorchamps,147,-8.528,44.784,5.967202,50.44156
spa-francorchamps,148,-7.947,45.425,5.967296,50.441626
spa-francorchamps,149,-7.799,46.153,5.96732,50.441701
spa-francorchamps,150,-8.163,47.114,5.967261,50.4418
spa-francorchamps,151,-12.666,54.484,5.966533,50.442559
spa-francorchamps,152,-22.023,70.912,5.96502,50.444251
spa-francorchamps,153,-22.023,70.912,5.96502,50.444251
spielberg,0,29.971,-44.97,14.765119,47.220023
spielberg,1,17.572,-48.263,14.763977,47.219817
spielberg,2,-13.143,-56.624,14.761148,47.219294
spielberg,3,-15.26,-56.784,14.760953,47.219284
spielberg,4,-16.671,-55.505,14.760823,47.219364
spielberg,5,-19.049,-50.901,14.760604,47.219652
spielberg,6,-26.573,-40.734,14.759911,47.220288
spielberg,7,-34.737,-29.127,14.759159,47.221014
spielberg,8,-41.154,-18.88,14.758568,47.221655
spielberg,9,-47.006,-8.777,14.758029,47.222287
spielberg,10,-56.582,12.102,14.757147,47.223593
spielberg,11,-59.22,17.665,14.756904,47.223941
spielberg,12,-63.27,24.22,14.756531,47.224351
spielberg,13,-69.502,31.845,14.755957,47.224828
spielberg,14,-79.849,42.236,14.755004,47.225478
spielberg,15,-89.425,51.812,14.754122,47.226077
spielberg,16,-90.0,53.091,14.754069,47.226157
spielberg,17,-89.935,54.45,14.754075,47.226242
spielberg,18,-88.838,55.121,14.754176,47.226284
spielberg,19,-86.33,55.569,14.754407,47.226312
spielberg,20,-78.491,56.48,14.755129,47.226369
spielberg,21,-70.653,56.784,14.755851,47.226388
spielberg,22,-62.553,56.704,14.756597,47.226383
spielberg,23,-54.845,55.953,14.757307,47.226336
spielberg,24,-45.909,54.514,14.75813,47.226246
spielberg,25,-18.604,49.238,14.760645,47.225916
spielberg,26,-6.14,47.592,14.761793,47.225813
